RowNumber,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Age_Group_26-35,Age_Group_36-45,Age_Group_46-55,Age_Group_56-65,Age_Group_65+,Cluster
5065,558,0,0,47,9,0.0,2,1,0,103787.28,0,False,False,True,False,False,1
5066,832,0,0,27,10,98590.25,1,1,0,30912.89,0,True,False,False,False,False,2
5067,567,0,0,26,2,0.0,2,1,1,78651.55,0,True,False,False,False,False,1
5070,655,2,0,29,9,0.0,2,0,1,85736.26,0,True,False,False,False,False,0
5071,641,0,0,42,6,0.0,2,0,0,121138.77,0,False,True,False,False,False,0
5072,676,0,1,35,5,106836.67,2,1,0,84199.78,0,True,False,False,False,False,1
5073,472,0,1,29,8,102490.27,1,0,1,181224.56,0,True,False,False,False,False,0
5074,644,1,1,34,9,112746.54,2,0,0,141230.07,0,True,False,False,False,False,0
5075,598,0,1,38,0,125487.89,1,0,0,158111.71,0,False,True,False,False,False,0
5076,792,2,1,25,8,142862.21,1,1,1,130639.01,0,False,False,False,False,False,2
5077,700,0,0,37,7,0.0,2,1,0,17040.82,0,False,True,False,False,False,1
5078,616,0,1,34,10,0.0,2,1,0,25662.27,0,True,False,False,False,False,1
5079,743,2,1,35,6,79388.33,1,1,1,193360.69,0,True,False,False,False,False,2
5080,427,0,1,37,5,0.0,2,1,1,121485.1,0,False,True,False,False,False,1
5081,731,0,1,29,10,0.0,2,1,1,162452.65,0,True,False,False,False,False,1
5082,610,0,0,31,6,107784.65,1,1,1,141137.53,0,True,False,False,False,False,2
5084,653,2,0,38,9,149571.94,1,1,0,118383.18,0,False,True,False,False,False,2
5085,774,0,1,49,1,142767.39,1,1,1,8214.41,0,False,False,True,False,False,2
5087,719,2,1,50,2,0.0,2,0,0,10772.13,0,False,False,True,False,False,0
5090,688,1,1,45,9,103399.87,1,0,0,129870.93,0,False,True,False,False,False,0
5091,474,0,0,30,9,0.0,2,0,0,63158.22,0,True,False,False,False,False,0
5092,505,1,1,43,5,136855.94,2,1,0,171070.52,0,False,True,False,False,False,1
5095,610,0,1,37,0,0.0,1,1,0,114514.64,0,False,True,False,False,False,2
5096,705,2,0,46,5,89364.91,1,0,1,139162.15,0,False,False,True,False,False,0
5097,669,0,0,29,7,146011.4,1,0,0,50249.16,0,True,False,False,False,False,0
5098,650,2,1,20,8,0.0,2,1,1,113469.65,0,False,False,False,False,False,1
5099,550,1,1,29,9,145294.08,2,1,0,147484.13,0,True,False,False,False,False,1
5101,572,2,0,26,5,0.0,2,1,0,119381.41,0,True,False,False,False,False,1
5103,662,2,1,20,9,104508.77,2,0,0,73107.53,0,False,False,False,False,False,0
5105,714,2,1,44,7,0.0,1,0,1,6923.11,0,False,True,False,False,False,0
5107,600,0,0,32,1,78535.25,1,1,0,64349.6,0,True,False,False,False,False,2
5108,847,2,0,37,9,112712.17,1,1,0,116097.26,0,False,True,False,False,False,2
5109,650,2,1,55,9,119618.42,1,1,1,29861.13,0,False,False,True,False,False,2
5110,710,2,0,28,6,0.0,1,1,0,48426.98,0,True,False,False,False,False,2
5111,682,0,0,33,8,74963.5,1,1,1,32770.56,0,True,False,False,False,False,2
5112,642,0,1,26,1,138023.79,2,0,1,117060.2,0,True,False,False,False,False,0
5113,536,2,0,28,4,0.0,1,1,1,136197.65,0,True,False,False,False,False,2
5114,754,0,0,47,1,185513.67,1,1,0,27438.83,0,False,False,True,False,False,2
5117,741,1,1,38,4,128015.83,1,1,0,58440.43,0,False,True,False,False,False,2
5118,757,0,1,31,10,39539.39,2,0,0,192519.39,0,True,False,False,False,False,0
5119,721,0,1,40,3,0.0,1,1,1,144874.67,0,False,True,False,False,False,2
5120,700,0,1,37,3,77608.46,2,1,1,175373.46,0,False,True,False,False,False,1
5121,663,0,1,26,5,141462.13,1,1,0,440.2,0,True,False,False,False,False,2
5122,677,2,0,35,0,0.0,2,0,0,76637.38,0,True,False,False,False,False,0
5123,655,0,1,27,2,131691.33,1,1,0,49480.66,0,True,False,False,False,False,2
5124,832,2,1,29,8,93833.86,1,0,1,10417.87,0,True,False,False,False,False,0
5125,721,2,0,46,7,137933.39,1,1,1,67976.57,0,False,False,True,False,False,2
5127,654,2,0,54,5,0.0,2,0,1,47139.06,0,False,False,True,False,False,0
5129,508,0,0,38,3,166328.65,2,0,1,22614.19,0,False,True,False,False,False,0
5130,588,1,0,42,2,164307.77,1,1,0,48498.19,0,False,True,False,False,False,2
5131,691,1,1,38,9,163965.69,2,0,1,103511.26,0,False,True,False,False,False,0
5132,664,0,1,40,7,125608.72,1,1,0,122073.48,0,False,True,False,False,False,2
5134,479,2,1,37,6,118433.94,1,0,1,160060.9,0,False,True,False,False,False,0
5136,518,0,1,40,4,0.0,2,0,1,194416.58,0,False,True,False,False,False,0
5139,850,0,1,34,6,0.0,1,0,1,52796.31,0,True,False,False,False,False,0
5141,626,0,0,29,4,105767.28,2,0,0,41104.82,0,True,False,False,False,False,0
5142,774,2,1,32,9,0.0,2,1,0,10604.48,0,True,False,False,False,False,1
5143,719,2,0,48,5,0.0,2,0,0,78563.66,0,False,False,True,False,False,0
5145,485,0,0,25,3,134467.26,1,1,1,113266.09,0,False,False,False,False,False,2
5146,784,1,1,38,1,138515.02,1,1,1,171768.76,0,False,True,False,False,False,2
5147,850,1,1,32,2,128647.98,2,0,0,54416.18,0,True,False,False,False,False,0
5148,669,0,0,38,9,121858.98,1,1,0,130755.34,0,False,True,False,False,False,2
5150,721,0,0,49,1,120108.56,1,0,1,183421.76,0,False,False,True,False,False,0
5151,515,0,0,37,0,196853.62,1,1,1,132770.11,0,False,True,False,False,False,2
5152,774,0,0,35,3,121418.62,1,1,1,24400.37,0,True,False,False,False,False,2
5153,585,2,1,36,10,0.0,2,1,1,180318.6,0,False,True,False,False,False,1
5154,695,0,0,29,9,0.0,2,1,0,111565.45,0,True,False,False,False,False,1
5155,729,1,0,42,4,97495.8,2,0,0,2002.5,0,False,True,False,False,False,0
5156,713,0,0,42,3,0.0,2,0,0,82565.01,0,False,True,False,False,False,0
5157,555,2,1,33,5,127343.4,1,0,1,121789.3,0,True,False,False,False,False,0
5158,699,2,0,50,0,158633.61,1,1,0,193785.87,0,False,False,True,False,False,2
5159,587,0,1,55,9,0.0,1,1,0,64593.07,0,False,False,True,False,False,2
5161,510,0,1,44,6,0.0,2,1,1,175518.31,0,False,True,False,False,False,1
5162,842,2,1,46,9,0.0,1,0,0,17268.02,0,False,False,True,False,False,0
5163,608,0,1,31,7,79962.92,2,1,0,60901.72,0,True,False,False,False,False,1
5164,850,0,0,36,10,0.0,2,1,1,100750.03,0,False,True,False,False,False,1
5165,642,0,1,36,4,0.0,2,1,1,195224.91,0,False,True,False,False,False,1
5166,850,0,1,33,7,140956.99,1,0,0,3510.18,0,True,False,False,False,False,0
5167,455,2,0,43,6,0.0,1,1,1,81250.79,0,False,True,False,False,False,2
5169,544,2,1,30,8,145241.63,1,1,1,80676.83,0,True,False,False,False,False,2
5170,651,1,1,31,7,138008.06,2,1,0,129912.74,0,True,False,False,False,False,1
5171,814,0,0,31,4,0.0,2,1,1,142029.17,0,True,False,False,False,False,1
5172,537,0,1,39,2,0.0,2,1,1,137651.6,0,False,True,False,False,False,1
5173,553,0,1,37,2,0.0,2,1,0,33877.29,0,False,True,False,False,False,1
5174,800,2,1,38,9,0.0,1,1,0,78744.39,0,False,True,False,False,False,2
5175,791,0,1,34,7,0.0,2,1,0,96734.46,0,True,False,False,False,False,1
5176,699,2,0,29,9,127570.93,2,1,0,164756.81,0,True,False,False,False,False,1
5177,756,0,0,28,6,0.0,1,1,1,164394.65,0,True,False,False,False,False,2
5179,850,1,1,22,7,91560.58,2,0,0,10541.38,0,False,False,False,False,False,0
5180,760,1,1,34,6,121303.77,2,1,1,59325.21,0,True,False,False,False,False,1
5181,569,2,1,43,8,161546.68,2,0,1,178187.28,0,False,True,False,False,False,0
5182,661,2,0,35,5,128415.45,1,1,0,142626.49,0,True,False,False,False,False,2
5184,694,0,1,38,1,0.0,2,0,1,156858.2,0,False,True,False,False,False,0
5185,728,0,0,28,4,142243.54,2,1,0,33074.51,0,True,False,False,False,False,1
5187,639,0,1,32,9,0.0,2,1,0,111340.36,0,True,False,False,False,False,1
5189,663,2,1,30,4,0.0,3,1,0,101371.05,0,True,False,False,False,False,1
5190,826,2,1,41,5,146466.46,2,0,0,180934.67,0,False,True,False,False,False,0
5191,735,2,1,36,5,0.0,2,1,0,105152.17,0,False,True,False,False,False,1
5193,663,0,0,39,8,0.0,2,1,1,101168.9,0,False,True,False,False,False,1
5194,562,2,0,29,9,120307.58,1,1,1,6795.61,0,True,False,False,False,False,2
5195,696,0,1,27,4,87637.26,2,0,0,196111.35,0,True,False,False,False,False,0
5196,850,2,1,38,2,94652.04,1,1,1,171960.76,0,False,True,False,False,False,2
5197,719,0,0,22,7,114415.84,1,1,1,177497.4,0,False,False,False,False,False,2
5199,604,0,1,40,1,84315.02,1,0,0,36209.1,0,False,True,False,False,False,0
5200,782,2,0,27,3,0.0,2,1,0,143614.01,0,True,False,False,False,False,1
5201,512,1,1,42,9,93955.83,2,1,0,14828.54,0,False,True,False,False,False,1
5202,569,0,1,36,1,67087.69,1,1,0,154775.7,0,False,True,False,False,False,2
5204,753,1,1,30,1,110824.52,1,1,1,57896.27,0,True,False,False,False,False,2
5205,430,0,0,33,8,0.0,1,1,1,69759.91,0,True,False,False,False,False,2
5206,756,0,1,28,8,179960.2,1,1,0,89938.08,0,True,False,False,False,False,2
5207,493,0,1,38,3,134006.77,1,1,0,89578.32,0,False,True,False,False,False,2
5208,777,1,0,37,10,121532.17,2,1,1,73464.88,0,False,True,False,False,False,1
5209,779,2,0,38,7,0.0,2,1,1,138542.87,0,False,True,False,False,False,1
5210,702,2,0,38,2,0.0,1,1,1,161888.63,0,False,True,False,False,False,2
5211,551,0,1,35,7,129717.3,2,0,0,86937.2,0,True,False,False,False,False,0
5212,749,1,1,22,4,94762.16,2,1,1,42241.54,0,False,False,False,False,False,1
5214,752,1,1,29,4,129514.99,1,1,1,102930.46,0,True,False,False,False,False,2
5217,637,2,1,43,3,172196.23,1,1,1,104769.96,0,False,True,False,False,False,2
5218,724,0,1,28,5,97612.12,1,1,1,96498.14,0,True,False,False,False,False,2
5219,685,0,1,20,4,104719.94,2,1,0,38691.34,0,False,False,False,False,False,1
5220,625,0,0,38,7,0.0,1,1,0,164804.02,0,False,True,False,False,False,2
5222,584,2,0,29,4,0.0,2,1,0,88866.92,0,True,False,False,False,False,1
5223,550,0,0,22,7,139096.85,1,1,0,129890.94,0,False,False,False,False,False,2
5225,803,2,1,43,3,0.0,1,1,0,72051.44,0,False,True,False,False,False,2
5227,481,2,1,39,1,111233.09,1,1,1,123995.15,0,False,True,False,False,False,2
5228,701,0,1,23,3,0.0,2,1,0,38960.59,0,False,False,False,False,False,1
5229,751,0,1,29,10,147737.63,1,0,1,94951.27,0,True,False,False,False,False,0
5230,675,0,1,35,8,0.0,2,1,1,56642.97,0,True,False,False,False,False,1
5231,733,1,1,40,5,125725.02,2,1,1,50783.1,0,False,True,False,False,False,1
5237,701,0,1,29,2,0.0,2,1,0,176943.59,0,True,False,False,False,False,1
5238,554,2,1,26,8,149134.46,1,1,1,177966.24,0,True,False,False,False,False,2
5239,723,0,1,30,3,124119.54,1,1,0,162198.32,0,True,False,False,False,False,2
5240,766,1,1,44,3,116822.7,1,0,0,197643.24,0,False,True,False,False,False,0
5241,597,0,0,24,1,103219.47,1,1,0,60420.07,0,False,False,False,False,False,2
5242,574,0,1,41,1,0.0,2,0,0,70550.0,0,False,True,False,False,False,0
5245,672,2,1,43,5,0.0,2,1,1,64515.5,0,False,True,False,False,False,1
5246,717,0,1,38,7,0.0,2,1,1,158580.05,0,False,True,False,False,False,1
5247,521,0,0,32,2,136555.01,2,1,1,129353.21,0,True,False,False,False,False,1
5249,669,0,1,39,3,119452.03,1,1,1,171575.54,0,False,True,False,False,False,2
5251,462,1,0,24,9,69881.09,2,0,1,64421.02,0,False,False,False,False,False,0
5252,619,0,1,39,5,0.0,2,1,1,158444.61,0,False,True,False,False,False,1
5253,665,0,0,44,7,0.0,2,1,1,66548.58,0,False,True,False,False,False,1
5254,655,2,0,27,9,0.0,2,0,0,108008.05,0,True,False,False,False,False,0
5255,463,2,1,20,8,204223.03,1,1,0,128268.39,0,False,False,False,False,False,2
5258,807,1,0,31,1,141069.18,3,1,1,194257.11,0,True,False,False,False,False,1
5259,728,0,1,38,1,115934.74,1,1,1,139059.05,0,False,True,False,False,False,2
5260,582,0,1,52,2,151457.88,1,0,1,40893.61,0,False,False,True,False,False,0
5261,704,1,0,35,3,154206.07,2,1,1,40261.49,0,True,False,False,False,False,1
5262,714,0,0,26,9,89928.99,1,1,0,46203.31,0,True,False,False,False,False,2
5263,628,0,1,30,8,89182.09,1,1,1,13126.9,0,True,False,False,False,False,2
5264,809,1,1,41,1,79706.25,2,1,0,165675.01,0,False,True,False,False,False,1
5266,560,0,0,27,5,0.0,2,1,0,131919.48,0,True,False,False,False,False,1
5267,811,0,1,31,7,117799.28,1,1,1,182372.35,0,True,False,False,False,False,2
5268,584,0,1,26,4,0.0,2,1,0,147600.54,0,True,False,False,False,False,1
5269,691,0,1,28,1,0.0,2,0,0,92865.41,0,True,False,False,False,False,0
5271,588,1,1,33,9,150186.22,2,1,1,65611.01,0,True,False,False,False,False,1
5274,529,0,1,32,9,147493.89,1,1,0,33656.35,0,True,False,False,False,False,2
5275,622,0,1,43,8,0.0,2,1,0,100618.17,0,False,True,False,False,False,1
5276,683,0,0,42,8,0.0,2,0,1,198134.9,0,False,True,False,False,False,0
5277,575,0,1,29,4,121823.4,2,1,1,50368.87,0,True,False,False,False,False,1
5278,577,2,0,40,1,0.0,2,1,1,108787.0,0,False,True,False,False,False,1
5280,652,2,0,40,7,100471.34,1,1,1,124550.88,0,False,True,False,False,False,2
5282,687,2,1,31,3,0.0,2,0,0,48228.1,0,True,False,False,False,False,0
5283,822,0,1,32,8,116358.0,1,1,0,108798.36,0,True,False,False,False,False,2
5284,656,1,0,23,4,163549.63,1,0,1,21085.12,0,False,False,False,False,False,0
5285,745,1,1,51,3,99183.9,1,1,1,28922.25,0,False,False,True,False,False,2
5287,684,2,0,41,1,134177.06,1,0,0,177506.66,0,False,True,False,False,False,0
5288,635,2,0,38,1,0.0,2,1,0,90605.05,0,False,True,False,False,False,1
5289,582,0,1,30,2,0.0,2,1,1,132029.95,0,True,False,False,False,False,1
5290,613,2,1,19,5,0.0,1,1,1,176903.35,0,False,False,False,False,False,2
5292,659,0,0,32,2,155584.21,1,0,1,153662.88,0,True,False,False,False,False,0
5293,745,0,0,28,6,0.0,2,1,0,154389.18,0,True,False,False,False,False,1
5294,604,2,0,41,10,0.0,2,1,1,166224.39,0,False,True,False,False,False,1
5295,509,1,1,32,9,170661.47,1,1,1,21646.2,0,True,False,False,False,False,2
5296,706,1,0,29,6,185544.36,1,1,0,171037.63,0,True,False,False,False,False,2
5299,695,0,1,36,6,114007.5,2,1,0,118120.88,0,False,True,False,False,False,1
5301,640,0,0,33,6,84719.13,2,1,1,113048.79,0,True,False,False,False,False,1
5302,672,0,1,39,2,0.0,2,1,0,87372.49,0,False,True,False,False,False,1
5303,701,0,1,39,9,140236.98,1,0,1,146651.99,0,False,True,False,False,False,0
5304,634,2,1,25,9,0.0,2,1,1,8227.91,0,False,False,False,False,False,1
5305,531,2,0,42,6,75302.85,2,0,0,57034.35,0,False,True,False,False,False,0
5306,699,0,1,27,1,0.0,2,1,0,93003.21,0,True,False,False,False,False,1
5309,449,2,0,31,1,113693.0,1,0,0,82796.29,0,True,False,False,False,False,0
5310,684,2,0,36,5,174180.39,1,1,0,119830.08,0,False,True,False,False,False,2
5312,714,0,0,40,0,0.0,2,1,0,62762.12,0,False,True,False,False,False,1
5313,712,2,0,48,8,0.0,2,1,0,183235.33,0,False,False,True,False,False,1
5316,683,0,1,36,5,115350.63,1,1,1,122305.91,0,False,True,False,False,False,2
5317,654,2,1,40,5,105683.63,1,1,0,173617.09,0,False,True,False,False,False,2
5318,700,0,1,37,1,135179.49,1,1,0,160670.37,0,False,True,False,False,False,2
5319,744,2,1,31,0,117551.23,1,1,0,158958.9,0,True,False,False,False,False,2
5320,645,1,1,25,1,157404.02,2,1,0,93073.04,0,False,False,False,False,False,1
5321,525,2,1,36,3,77910.23,1,1,0,67238.01,0,False,True,False,False,False,2
5322,732,0,1,25,0,110942.9,1,0,0,172576.56,0,False,False,False,False,False,0
5323,721,0,0,40,7,0.0,2,1,1,122580.48,0,False,True,False,False,False,1
5324,622,0,1,32,5,179305.09,1,1,1,149043.78,0,True,False,False,False,False,2
5325,654,1,1,31,5,150593.59,2,1,1,105218.45,0,True,False,False,False,False,1
5328,850,1,0,25,8,69385.17,2,1,0,87834.24,0,False,False,False,False,False,1
5329,667,1,1,27,2,138032.15,1,1,0,166317.71,0,True,False,False,False,False,2
5330,620,0,1,41,3,0.0,2,1,1,137309.06,0,False,True,False,False,False,1
5331,616,0,1,29,9,0.0,1,1,1,166984.44,0,True,False,False,False,False,2
5333,710,2,0,29,3,119670.18,1,1,0,188022.44,0,True,False,False,False,False,2
5334,717,2,1,33,1,99106.73,1,0,0,194467.23,0,True,False,False,False,False,0
5335,786,1,1,24,2,120135.55,2,1,1,125449.47,0,False,False,False,False,False,1
5336,651,0,0,39,8,0.0,1,1,0,137452.57,0,False,True,False,False,False,2
5341,680,2,1,42,0,0.0,1,1,0,136377.21,0,False,True,False,False,False,2
5342,646,0,0,51,4,101629.3,1,0,0,130541.1,0,False,False,True,False,False,0
5343,807,1,1,47,1,171937.27,1,1,1,65636.92,0,False,False,True,False,False,2
5344,727,0,1,47,7,0.0,2,1,0,193305.35,0,False,False,True,False,False,1
5345,787,0,1,25,5,0.0,2,1,0,47307.9,0,False,False,False,False,False,1
5346,806,0,1,34,6,0.0,2,0,0,100809.99,0,True,False,False,False,False,0
5347,603,0,1,31,1,129743.75,1,1,0,109145.2,0,True,False,False,False,False,2
5350,684,1,1,32,3,102630.13,2,1,1,127433.47,0,True,False,False,False,False,1
5352,558,1,1,41,2,124227.14,1,1,1,111184.67,0,False,True,False,False,False,2
5353,695,0,0,23,1,0.0,2,1,1,141756.32,0,False,False,False,False,False,1
5355,789,0,1,31,4,175477.15,1,1,1,172832.9,0,True,False,False,False,False,2
5356,597,0,0,29,1,132144.35,1,1,0,158086.33,0,True,False,False,False,False,2
5358,405,1,1,31,5,133299.67,2,1,1,72950.14,0,True,False,False,False,False,1
5359,658,0,1,39,7,0.0,2,1,0,48378.4,0,False,True,False,False,False,1
5361,633,0,1,35,10,0.0,2,1,0,65675.47,0,True,False,False,False,False,1
5362,589,0,1,46,9,0.0,2,1,0,170676.67,0,False,False,True,False,False,1
5363,750,1,0,37,1,133199.71,2,1,1,27366.77,0,False,True,False,False,False,1
5365,812,1,1,33,2,127154.14,2,0,1,105383.49,0,True,False,False,False,False,0
5366,539,2,1,39,2,0.0,2,1,1,48189.94,0,False,True,False,False,False,1
5367,670,1,0,42,5,49508.79,3,1,1,100324.01,0,False,True,False,False,False,1
5368,673,0,1,41,5,0.0,1,1,1,65657.29,0,False,True,False,False,False,2
5373,598,2,0,39,5,0.0,2,1,1,83103.46,0,False,True,False,False,False,1
5374,776,2,1,30,6,0.0,2,0,1,63908.86,0,True,False,False,False,False,0
5375,606,2,0,23,10,70417.79,1,0,1,90896.04,0,False,False,False,False,False,0
5376,686,2,1,38,7,111484.88,1,1,1,76076.2,0,False,True,False,False,False,2
5377,850,2,1,38,1,146343.98,1,0,1,103902.11,0,False,True,False,False,False,0
5379,606,1,1,27,2,130274.26,2,1,0,147533.09,0,True,False,False,False,False,1
5380,627,0,0,21,7,98993.02,1,1,1,169156.64,0,False,False,False,False,False,2
5381,850,2,1,36,0,0.0,2,1,0,141242.57,0,False,True,False,False,False,1
5382,850,1,1,32,9,141827.33,2,1,1,149458.73,0,True,False,False,False,False,1
5383,724,0,0,40,6,110054.45,1,1,1,86950.72,0,False,True,False,False,False,2
5384,579,0,1,28,4,0.0,2,1,1,176925.69,0,True,False,False,False,False,1
5385,727,2,1,28,1,0.0,1,1,0,40357.39,0,True,False,False,False,False,2
5388,669,2,1,22,10,0.0,2,1,0,176163.74,0,False,False,False,False,False,1
5390,774,0,0,32,4,0.0,2,0,0,114899.13,0,True,False,False,False,False,0
5392,639,2,0,27,8,133806.54,2,1,0,6251.3,0,True,False,False,False,False,1
5394,835,0,1,32,8,124993.29,2,1,1,27548.06,0,True,False,False,False,False,1
5395,637,2,0,44,0,157622.58,1,1,1,120454.2,0,False,True,False,False,False,2
5396,589,1,1,48,5,126111.61,1,0,1,133961.19,0,False,False,True,False,False,0
5397,591,0,1,42,9,161651.37,2,1,1,131753.97,0,False,True,False,False,False,1
5398,723,0,0,40,7,142856.95,2,0,0,38019.74,0,False,True,False,False,False,0
5400,733,2,1,35,8,102918.38,1,1,1,45959.86,0,True,False,False,False,False,2
5401,731,0,0,30,5,0.0,2,1,0,189528.72,0,True,False,False,False,False,1
5402,654,0,1,47,10,0.0,2,1,0,170481.98,0,False,False,True,False,False,1
5403,828,0,1,37,4,0.0,2,1,0,94845.45,0,False,True,False,False,False,1
5404,590,2,1,22,7,125265.61,1,1,1,161253.08,0,False,False,False,False,False,2
5405,657,0,1,37,4,82500.28,1,1,1,115260.72,0,False,True,False,False,False,2
5407,516,0,0,47,6,109387.33,1,0,0,121365.45,0,False,False,True,False,False,0
5408,561,0,1,37,1,100443.36,2,0,1,101693.73,0,False,True,False,False,False,0
5409,682,2,0,54,0,83102.72,2,1,1,54132.93,0,False,False,True,False,False,1
5410,575,2,1,28,7,0.0,1,1,1,10666.05,0,True,False,False,False,False,2
5411,623,0,0,28,4,0.0,2,1,0,41227.67,0,True,False,False,False,False,1
5412,642,0,0,40,7,0.0,2,1,0,10712.82,0,False,True,False,False,False,1
5414,671,0,0,42,6,0.0,2,1,0,197202.48,0,False,True,False,False,False,1
5415,495,0,0,40,1,140197.71,2,1,0,150720.39,0,False,True,False,False,False,1
5416,850,0,0,28,1,105245.34,1,0,1,74780.13,0,True,False,False,False,False,0
5417,630,0,1,50,8,0.0,2,0,1,79377.45,0,False,False,True,False,False,0
5418,588,0,1,32,1,0.0,2,1,1,8763.87,0,True,False,False,False,False,1
5419,562,1,1,35,3,142296.13,1,0,1,177112.7,0,True,False,False,False,False,0
5421,695,0,1,28,5,171069.39,2,1,1,88689.4,0,True,False,False,False,False,1
5422,589,0,0,39,7,0.0,2,0,0,95985.64,0,False,True,False,False,False,0
5423,607,0,0,31,1,102523.88,1,1,1,166792.71,0,True,False,False,False,False,2
5424,794,0,1,35,6,0.0,2,1,1,68730.91,0,True,False,False,False,False,1
5426,644,1,0,44,8,106022.73,2,0,0,148727.42,0,False,True,False,False,False,0
5427,636,2,0,36,1,0.0,1,1,0,43134.58,0,False,True,False,False,False,2
5428,599,1,1,36,3,128960.21,2,1,1,40318.33,0,False,True,False,False,False,1
5429,507,0,0,35,2,0.0,2,1,0,97633.93,0,True,False,False,False,False,1
5430,682,0,0,48,7,0.0,2,1,0,65069.03,0,False,False,True,False,False,1
5431,714,0,0,24,7,0.0,2,1,0,166335.0,0,False,False,False,False,False,1
5432,696,0,0,25,8,126442.59,1,1,0,121904.44,0,False,False,False,False,False,2
5433,599,2,1,51,0,0.0,1,1,1,175235.99,0,False,False,True,False,False,2
5434,577,0,1,37,2,127261.35,1,1,0,56185.05,0,False,True,False,False,False,2
5435,733,2,0,32,5,0.0,2,1,0,131625.14,0,True,False,False,False,False,1
5436,647,0,0,33,4,0.0,1,1,0,152323.04,0,True,False,False,False,False,2
5437,831,0,0,34,2,0.0,2,0,0,165840.94,0,True,False,False,False,False,0
5438,543,1,1,30,6,73481.05,1,1,1,176692.65,0,True,False,False,False,False,2
5439,679,0,1,34,7,160515.37,1,1,0,121904.14,0,True,False,False,False,False,2
5442,751,0,1,29,1,135536.5,1,1,0,66825.33,0,True,False,False,False,False,2
5444,701,2,1,28,1,103421.32,1,0,1,76304.73,0,True,False,False,False,False,0
5445,698,0,1,33,5,135658.73,2,0,1,39755.0,0,True,False,False,False,False,0
5446,451,0,0,36,2,0.0,2,1,1,180142.42,0,False,True,False,False,False,1
5447,665,0,1,28,8,191402.82,2,1,0,83238.4,0,True,False,False,False,False,1
5448,726,1,1,50,9,94504.35,1,0,1,5078.9,0,False,False,True,False,False,0
5450,549,0,0,46,7,0.0,1,1,1,109057.56,0,False,False,True,False,False,2
5451,803,0,1,33,6,0.0,2,1,0,115676.61,0,True,False,False,False,False,1
5452,663,0,1,43,4,87624.03,2,1,0,149401.33,0,False,True,False,False,False,1
5454,714,0,0,25,4,0.0,2,0,0,82500.84,0,False,False,False,False,False,0
5455,704,0,1,39,5,0.0,1,1,0,6416.92,0,False,True,False,False,False,2
5457,659,1,1,34,9,134464.58,2,1,0,178833.34,0,True,False,False,False,False,1
5459,635,2,1,35,2,113635.16,1,1,0,90883.12,0,True,False,False,False,False,2
5460,530,2,0,36,7,0.0,2,1,0,80619.09,0,False,True,False,False,False,1
5461,661,1,1,41,5,122552.48,2,0,1,120646.4,0,False,True,False,False,False,0
5462,531,2,1,31,2,118899.45,2,0,0,41409.36,0,True,False,False,False,False,0
5463,694,0,0,29,5,99713.87,1,0,0,112317.89,0,True,False,False,False,False,0
5464,731,0,0,36,6,0.0,1,0,0,152128.36,0,False,True,False,False,False,0
5465,556,0,0,36,2,134208.22,1,0,1,177670.57,0,False,True,False,False,False,0
5466,647,1,0,41,1,85906.65,3,1,0,189159.97,0,False,True,False,False,False,1
5467,850,1,1,32,3,137714.25,1,0,1,159403.68,0,True,False,False,False,False,0
5468,573,2,1,33,1,160777.9,1,1,1,149536.15,0,True,False,False,False,False,2
5469,591,0,1,45,5,0.0,2,1,1,155492.87,0,False,True,False,False,False,1
5470,723,0,1,21,4,0.0,2,0,0,24847.02,0,False,False,False,False,False,0
5471,617,0,1,25,1,102585.88,2,1,1,115387.4,0,False,False,False,False,False,1
5473,457,1,1,42,4,126772.57,1,0,1,126106.4,0,False,True,False,False,False,0
5474,787,1,0,38,3,158373.23,1,1,1,28228.35,0,False,True,False,False,False,2
5475,651,0,0,34,9,0.0,2,1,0,138113.71,0,True,False,False,False,False,1
5476,612,1,1,42,5,141927.1,1,1,1,43018.98,0,False,True,False,False,False,2
5478,724,0,0,34,2,0.0,2,1,1,118863.38,0,True,False,False,False,False,1
5479,648,1,1,44,9,111369.79,2,1,1,91947.74,0,False,True,False,False,False,1
5480,569,2,1,35,3,116969.35,1,0,0,94488.82,0,True,False,False,False,False,0
5481,765,1,0,34,8,136729.51,2,0,0,47058.21,0,True,False,False,False,False,0
5483,603,2,1,46,2,0.0,2,1,0,174478.54,0,False,False,True,False,False,1
5484,568,2,1,28,1,127289.28,1,0,0,45611.51,0,True,False,False,False,False,0
5486,573,2,1,38,4,0.0,2,1,1,196517.43,0,False,True,False,False,False,1
5487,771,2,0,41,5,0.0,2,0,1,92914.67,0,False,True,False,False,False,0
5488,763,0,1,35,9,0.0,1,1,1,31372.91,0,True,False,False,False,False,2
5489,410,0,0,35,7,117183.74,1,1,1,109733.73,0,True,False,False,False,False,2
5490,728,0,1,33,8,129907.63,1,0,1,36083.96,0,True,False,False,False,False,0
5493,712,0,1,35,7,124616.23,1,1,1,69320.97,0,True,False,False,False,False,2
5494,680,0,1,31,9,0.0,2,1,0,36145.53,0,True,False,False,False,False,1
5496,721,0,1,35,10,0.0,2,1,0,71594.26,0,True,False,False,False,False,1
5497,620,0,0,42,1,0.0,2,0,1,65565.92,0,False,True,False,False,False,0
